r,t,r_filt,v,tau,v_need,a_need,cmnd,marker
0.473,9.66790008545,0.472354801332,-0.324567902693,-1.45533429958,-0.317133919936,0.111509741366,-0.435,1
0.454,9.73304510117,0.452410933007,-0.306145728964,-1.47776333362,-0.299240118708,0.103584153835,-0.412,1
0.436,9.79861307144,0.432539590046,-0.303064787231,-1.42721823277,-0.29598657078,0.106173246765,-0.408,1
0.419,9.86261916161,0.414316669273,-0.28470604479,-1.45524366924,-0.278184661674,0.0978207467272,-0.385,1
0.401,9.92749500275,0.396481117651,-0.274918233175,-1.44217832725,-0.268563997411,0.0953135364679,-0.372,1
0.38,9.9922041893,0.379015226281,-0.269913628968,-1.40420929365,-0.263506378278,0.0961087603493,-0.365,1
0.362,10.0576710701,0.360357426044,-0.28499601645,-1.2644296946,-0.277482852804,0.112697454697,-0.384,1
0.344,10.1245131493,0.342070386338,-0.273585740218,-1.25032242567,-0.26629200183,0.109406075825,-0.369,1
0.326,10.1870331764,0.325610551378,-0.263272997597,-1.23677913933,-0.256177335722,0.106434928122,-0.356,1
0.313,10.2519710064,0.307501396602,-0.278869108863,-1.10267285558,-0.27043901383,0.126451425485,-0.375,1
0.295,10.3171870708,0.291672240895,-0.242718658976,-1.20168858103,-0.235985947945,0.100990665472,-0.329,1
0.28,10.382379055,0.275668928534,-0.245479755873,-1.12298029446,-0.238193200117,0.109298336349,-0.332,1
0.265,10.4464919567,0.261095294351,-0.227312035486,-1.14862063415,-0.220715368471,0.098950005218,-0.309,1
0.248,10.5108671188,0.24682264569,-0.221710488793,-1.11326553396,-0.215072045941,0.099576642782,-0.301,1
0.233,10.5762431622,0.231831424686,-0.229307560423,-1.011006459,-0.221747188005,0.113405586275,-0.31,1
0.219,10.6408991814,0.216811396497,-0.232306726767,-0.933297969951,-0.224009743586,0.124454747704,-0.313,1
0.206,10.7058889866,0.202894489758,-0.214139843816,-0.947485933221,-0.20660622823,0.113004233787,-0.29,1
0.193,10.7705361843,0.190554604711,-0.190880432272,-0.998293027959,-0.184506871707,0.0956034084813,-0.26,1
0.18,10.8356561661,0.178566863872,-0.184086980896,-0.970013539264,-0.177761056104,0.0948888718791,-0.25,1
0.168,10.9006199837,0.166680733275,-0.182965395762,-0.910995943147,-0.176270693583,0.100420532681,-0.248,1
0.158,10.9659321308,0.155414848426,-0.172492948747,-0.900992472765,-0.166111358298,0.0957238567251,-0.234,1
0.148,11.0301699638,0.14552913082,-0.153892451537,-0.945654769722,-0.148467904917,0.0813681992967,-0.21,1
0.139,11.096624136,0.135727602046,-0.147493053633,-0.920230469861,-0.142150440796,0.0801391925519,-0.201,1
0.13,11.1602940559,0.127256453045,-0.133047897731,-0.956470979368,-0.128411134023,0.0695514556117,-0.182,1
0.122,11.2255210876,0.11954635037,-0.118204101476,-1.01135534959,-0.114308204037,0.0584384615773,-0.162,1
0.116,11.2900111675,0.112773373889,-0.105023539955,-1.07379139893,-0.101763330692,0.0489031389429,-0.144,1
0.11,11.3548641205,0.107339602741,-0.0837860251708,-1.28111582476,-0.0816059978449,0.0327004098893,-0.115,1
0.104,11.4197561741,0.1032107054,-0.0636271640482,-1.62211701471,-0.0623196717717,0.0196123841471,-0.087,1
0.099,11.484513998,0.0987586519567,-0.0687492749529,-1.43650463259,-0.0671539842407,0.0239293606834,-0.094,1
0.093,11.552752018,0.0949305356912,-0.0560994628616,-1.69218261368,-0.0549943917657,0.0165760664387,-0.076,1
0.089,11.6158220768,0.0909271378101,-0.0634754106112,-1.43247813499,-0.0619983569873,0.0221558043577,-0.086,1
0.086,11.6792781353,0.0871494896436,-0.0595317177852,-1.46391693178,-0.0581761828162,0.0203330245361,-0.08,1
0.081,11.7442610264,0.0843309473806,-0.0433736052062,-1.9442918563,-0.0426299993347,0.0111540880721,-0.057,1
0.081,11.8091349602,0.0809813022044,-0.0516331441672,-1.56839765446,-0.0505357790949,0.0164604760854,-0.069,1
0.075,11.8741719723,0.0795011257598,-0.0227589859498,-3.49317522034,-0.0225418102237,0.00325763589202,-0.027,1
0.073,11.9390871525,0.0762167061389,-0.0505955557773,-1.50639132169,-0.0494759804707,0.0167936295997,-0.068,1
0.074,12.0043671131,0.0734804297035,-0.0419160245942,-1.75303909221,-0.0411190082436,0.0119552452597,-0.055,1
0.072,12.068901062,0.0727646394476,-0.0110916853562,-6.5602870178,-0.0110353276321,0.000845365860217,-0.01,1
0.072,12.1341290474,0.0720447608253,-0.0110363461027,-6.52795410321,-0.010979991815,0.000845314315034,-0.01,1
0.071,12.198829174,0.0719741986921,-0.00109060270604,-65.994883649,-0.00109005185389,8.26278224715e-06,-0.01,1
0.071,12.2638189793,0.0719361459329,-0.000585518899111,-122.858794212,-0.000585360039529,2.38289372311e-06,-0.01,1
0.071,12.3285679817,0.0722011850198,0.00409333081389,17.6387368387,0.00410106630888,0.000116032424865,-0.01,1
0.069,12.3937289715,0.0728297121185,0.00964575739279,7.55043996576,0.00968834103664,0.000638754657777,-0.01,1
0.066,12.4584841728,0.0726057158095,-0.00345912458562,-20.9896215104,-0.00345363119676,8.24008328091e-05,-0.01,1
0.067,12.5232970715,0.070882949742,-0.0265806051536,-2.66671692885,-0.0262483538515,0.00498376953062,-0.033,1
0.066,12.5885591507,0.0699755191235,-0.0139044086425,-5.03261382218,-0.0138123133011,0.00138143012099,-0.014,1
0.068,12.6534221172,0.0687490744962,-0.0189082413695,-3.63593171638,-0.0187348952339,0.0026001920339,-0.022,1
0.071,12.7193131447,0.0686799003107,-0.00104982708896,-65.4202020818,-0.00104929217413,8.02372245539e-06,-0.01,1
0.073,12.7830610275,0.0702726329958,0.0249848718747,2.81260729885,0.0252809775781,0.00444158555034,-0.01,1
0.076,12.8482451439,0.072481572146,0.0338876903366,2.13887613544,0.034415813335,0.00792184497622,-0.01,1
0.077,12.9132721424,0.0754326186722,0.0453818658923,1.66217534667,0.0462919557129,0.0136513473091,-0.01,1
0.076,12.9784340858,0.0783990398224,0.0455238286917,1.72215391533,0.0464049700014,0.0132171196449,-0.01,1
0.076,13.0426521301,0.079326370244,0.0144403404376,5.49338643276,0.0145279630156,0.00131433867017,-0.01,1
0.074,13.1074080467,0.0803979070806,0.0165473194251,4.85866653173,0.016660843848,0.00170286634378,-0.01,1
0.076,13.1730439663,0.0801385405573,-0.00395159426366,-20.2800528623,-0.00394509922099,9.74256401228e-05,-0.01,1
0.077,13.2373850346,0.0801345725636,-6.16712441572e-05,-1299.38310243,-6.16696620925e-05,2.37309705051e-08,-0.01,1
0.076,13.3021771908,0.0804234411533,0.00445838827602,18.0386803872,0.00446662684665,0.000123578559526,-0.01,1
0.077,13.3669850826,0.0795768355278,-0.0130633106766,-6.0916284928,-0.0129918283645,0.00107223468174,-0.013,1
0.08,13.4320931435,0.0790314692855,-0.00837632445676,-9.43510124201,-0.00834673168313,0.000443891604441,-0.006,1
0.078,13.4974210262,0.0795603503328,0.00809579347885,9.82736905785,0.00812325350208,0.000411900348465,-0.01,1
0.081,13.5622639656,0.0783750279223,-0.0182798994288,-4.28749776374,-0.0181377815748,0.00213176780911,-0.021,1
0.077,13.6269731522,0.0788540688085,0.00740298111841,10.6516641806,0.00742614801825,0.000347503497711,-0.01,1
0.076,13.6920931339,0.0776824472444,-0.0179917366745,-4.31767364374,-0.017852836747,0.00208349891157,-0.02,1
0.077,13.756893158,0.0762606567148,-0.0219412037389,-3.47568244762,-0.0217307778818,0.00315638785614,-0.026,1
0.076,13.8218710423,0.0762535085162,-0.000110009716385,-693.152487086,-0.000110004426077,7.93546286243e-08,-0.01,1
0.076,13.8863430023,0.0759899809759,-0.00408747523659,-18.5909336638,-0.00408014643982,0.000109931951523,-0.01,1
0.072,13.9522850513,0.0757402919066,-0.00378649242752,-20.0027580555,-0.00378018247697,9.46492582927e-05,-0.01,1
0.073,14.0167410374,0.0735755491666,-0.0335848207999,-2.19073817916,-0.0330738085587,0.00766518361694,-0.043,1
0.072,14.0813260078,0.0720568131885,-0.0235153158217,-3.06425028415,-0.0232595130027,0.00383704228458,-0.029,1
0.069,14.1458220482,0.0702589339197,-0.027875808488,-2.52042676896,-0.027507143297,0.00552997786551,-0.035,1
0.066,14.2127361298,0.0676046429666,-0.0396671506297,-1.70429793654,-0.0388913248038,0.0116373873896,-0.052,1
0.065,14.2757451534,0.064438420761,-0.0502502978371,-1.28234903144,-0.0489440934521,0.0195930657742,-0.067,1
0.061,14.3418340683,0.0622617325509,-0.0329357535126,-1.89039951756,-0.0323549987885,0.00871132086278,-0.042,1
0.061,14.4055740833,0.0590078035445,-0.0510500194401,-1.15588209743,-0.0495778387407,0.0220827104916,-0.068,1
0.057,14.4705331326,0.0568862797867,-0.032659402856,-1.74180403841,-0.0320343918112,0.00937516567185,-0.042,1
0.051,14.535528183,0.054210882,-0.0411631004052,-1.31697761992,-0.0401212426499,0.0156278663292,-0.054,1
0.048,14.6003510952,0.0498536817256,-0.0672169781547,-0.741682876771,-0.0641960563987,0.04531382634,-0.089,1
0.043,14.6653189659,0.0451447100929,-0.0724815448173,-0.62284420409,-0.0686024824803,0.0581859350551,-0.096,1
0.037,14.7304000854,0.040102852449,-0.0774703582207,-0.517654150181,-0.0724818050078,0.0748282981924,-0.101,1
0.036,14.7951440811,0.0333772979592,-0.103879200233,-0.321308769073,-0.093102525766,0.161650117009,-0.131,1
0.034,14.8598761559,0.0292062130736,-0.0644361377662,-0.453258281549,-0.0596974019365,0.0710810374451,-0.083,1
0.028,14.9248020649,0.0262875418753,-0.0449538749827,-0.584766983613,-0.0423913799352,0.0384374257118,-0.057,1
0.02,14.9897401333,0.0219686567197,-0.0665077552006,-0.330317218697,-0.0597962516886,0.10067255268,-0.083,1
0.011,15.0551509857,0.0158111129849,-0.0941364239386,-0.167959566801,-0.0754540656918,0.280235373702,-0.106,1
0.008,15.119590044,0.00764240528829,-0.126766403974,-0.0602873083778,-0.0566762488012,1.05135232758,-0.078,1
0.002,15.1841759682,0.00172662278448,-0.0915955385295,-0.0188505118503,0.0703727221684,2.42952391047,-0.01,1
-0.002,15.2514770031,-0.00501180184159,-0.100123640496,0.0500561287701,-0.16679788729,-1.00011370192,-0.235,1
