start_height = 1.6
stop_height = 0.5
start_point = 12
v0 = 0.4
tau_dot = 0.75
buf_size = 1
order = 1
len(r) = 122

+-------+---------------+--------+------------------+----------------+------------------+-------------------+-------------+
|   r   |       t       | r_filt |        v         |      tau       |      v_need      |       a_need      | cmnd,marker |
+-------+---------------+--------+------------------+----------------+------------------+-------------------+-------------+
| 1.194 | 5.16027402878 | 1.194  |       0.0        |      0.0       |       0.0        |        0.0        |     0.01    |
| 1.191 | 5.22289395332 | 1.191  | -0.0479080743355 | -24.8601100445 |       0.0        |        0.0        |    -0.01    |
| 1.188 | 5.28753590584 | 1.188  | -0.0464094892449 | -25.5982131958 |       0.0        |        0.0        |    -0.01    |
| 1.184 | 5.35334610939 | 1.184  | -0.0607808483197 | -19.4798202515 |       0.0        |        0.0        |    -0.01    |
| 1.178 | 5.48555803299 | 1.178  | -0.0453816859831 | -25.9576076667 |       0.0        |        0.0        |    -0.01    |
| 1.179 | 5.54975700378 | 1.179  | 0.0155765736993  | 75.6905865669  |       0.0        |        0.0        |    -0.01    |
| 1.178 |  5.6168088913 | 1.178  | -0.0149138232659 | -78.9871234894 |       0.0        |        0.0        |    -0.01    |
| 1.176 | 5.68002605438 | 1.176  | -0.0316369780352 | -37.1716918945 |       0.0        |        0.0        |    -0.01    |
| 1.172 | 5.74762892723 | 1.172  | -0.0591690830797 | -19.8076417446 |       0.0        |        0.0        |    -0.01    |
|  1.17 | 5.81085801125 |  1.17  | -0.0316310133408 | -36.9890141487 |       0.0        |        0.0        |    -0.01    |
|  1.17 | 5.87652397156 |  1.17  |       0.0        |    -1170.0     |       0.0        |        0.0        |    -0.01    |
| 1.169 | 5.94357204437 | 1.169  | -0.0149146717872 | -78.3791971207 |       0.0        |        0.0        |    -0.01    |
| 1.166 | 6.00665307045 | 1.166  | -0.0475578820853 | -24.5174921354 | -0.0475255528664 | 0.000484938282255 |    -0.065   |
| 1.164 | 6.07365489006 | 1.164  | -0.0298499355931 | -38.9950590134 | -0.0298371775941 | 0.000191369986021 |    -0.038   |
| 1.159 | 6.13717603683 | 1.159  | -0.0787139441573 | -14.7242018223 | -0.0786248460123 |  0.00133647217532 |    -0.11    |
| 1.158 | 6.20207095146 | 1.158  | -0.0154095279383 | -75.1483111382 | -0.015406110357  | 5.12637200521e-05 |    -0.017   |
| 1.153 | 6.26679706573 | 1.153  | -0.077248573565  | -14.9258419514 | -0.0771623153673 |  0.0012938729657  |    -0.108   |
|  1.15 | 6.33503890038 |  1.15  | -0.043961303441  | -26.1593699455 | -0.0439332948004 | 0.000420129608746 |    -0.059   |
| 1.146 | 6.39772105217 | 1.146  | -0.0638140185921 | -17.9584364891 | -0.0637547947851 | 0.000888357104901 |    -0.089   |
| 1.141 | 6.46361303329 | 1.141  | -0.075881767624  | -15.0365500927 | -0.0757976594928 |  0.00126162196708 |    -0.106   |
| 1.136 | 6.52857494354 | 1.136  | -0.0769681799831 | -14.7593460083 | -0.0768812653597 |  0.00130371935077 |    -0.108   |
| 1.135 | 6.59844303131 | 1.135  | -0.0143126859764 | -79.3002796173 | -0.0143096778562 | 4.51218017308e-05 |    -0.015   |
| 1.131 | 6.65969991684 | 1.131  | -0.0652987817694 | -17.3203843832 | -0.0652359475386 | 0.000942513461663 |    -0.091   |
| 1.127 | 6.72610187531 | 1.127  | -0.0602391871028 | -18.7087517977 | -0.0601855231031 | 0.000804959996186 |    -0.083   |
| 1.126 | 6.78983902931 | 1.126  | -0.0156894360217 | -71.7680354118 | -0.0156857924693 | 5.46532865631e-05 |    -0.017   |
| 1.124 | 6.85935807228 | 1.124  | -0.028769095698  | -39.0697021484 | -0.0287568231466 | 0.000184088271192 |    -0.037   |
| 1.125 | 6.92059707642 | 1.125  | 0.0163294621479  |  68.893879652  |  0.016333412538  | 5.92558520088e-05 |    -0.01    |
| 1.121 | 6.98776102066 | 1.121  | -0.0595557638105 | -18.8226953745 | -0.0595030298081 | 0.000791010036363 |    -0.082   |
| 1.118 | 7.05048799515 | 1.118  | -0.0478263143491 | -23.3762524923 | -0.0477922154173 | 0.000511483976794 |    -0.065   |
| 1.114 |  7.1163880825 | 1.114  | -0.0606979468533 | -18.3531743288 | -0.0606428265548 | 0.000826804477606 |    -0.084   |
|  1.11 | 7.18379092216 |  1.11  | -0.0593446807306 | -18.7042880058 | -0.0592918009839 | 0.000793196200681 |    -0.082   |
| 1.106 | 7.24648308754 | 1.106  | -0.0638038258224 | -17.3343837261 | -0.0637424797074 | 0.000920191724588 |    -0.089   |
| 1.113 | 7.31265807152 | 1.113  |  0.105780154058  | 10.5218224525  |  0.105947710826  |  0.00251335152572 |    -0.01    |
| 1.109 | 7.37649989128 | 1.109  | -0.0626548556234 | -17.7001445293 | -0.062595859066  | 0.000884948361856 |    -0.087   |
| 1.105 | 7.44683289528 | 1.105  | -0.056872304219  | -19.4294923544 | -0.0568235190156 | 0.000731778051398 |    -0.078   |
| 1.103 | 7.50774788857 | 1.103  | -0.0328326392585 | -33.5946187973 | -0.0328163506185 | 0.000244329601242 |    -0.043   |
| 1.098 | 7.57296299934 | 1.098  | -0.0766693476449 | -14.321238327  | -0.0765801219486 |  0.0013383854436  |    -0.107   |
| 1.093 | 7.63801598549 | 1.093  | -0.0768604225001 | -14.2205827713 | -0.0767703413085 |  0.0013512178744  |    -0.108   |
| 1.088 | 7.70626688004 | 1.088  | -0.0732591130596 | -14.8513946533 | -0.073176899554  |  0.00123320258416 |    -0.102   |
| 1.082 | 7.76872706413 | 1.082  | -0.0960611962119 | -11.2636531989 | -0.0959190558327 |   0.002132105688  |    -0.135   |
| 1.075 | 7.83479905128 | 1.075  | -0.105945050266  | -10.1467694555 | -0.105771029279  |  0.00261031480834 |    -0.149   |
| 1.067 | 7.90293502808 | 1.067  | -0.117412274348  | -9.08763590455 | -0.117196940981  |  0.00323000050787 |    -0.166   |
| 1.059 |  7.9700961113 | 1.059  | -0.119116601703  | -8.89044839144 | -0.118893297252  |  0.00334956676137 |    -0.168   |
| 1.051 | 8.03023600578 | 1.051  | -0.133023179845  | -7.90087863803 | -0.132742571434  |  0.00420912615987 |    -0.188   |
| 1.041 | 8.10003495216 | 1.041  | -0.143268638261  | -7.26607031822 | -0.142940013498  |  0.00492937144792 |    -0.202   |
| 1.035 |  8.1603269577 | 1.035  | -0.0995156811648 | -10.4003709555 | -0.0993562065948 |  0.00239211855017 |    -0.14    |
| 1.025 | 8.22889900208 | 1.025  | -0.145832023699  | -7.02863454819 |  -0.14548621916  |  0.00518706808196 |    -0.206   |
| 1.016 | 8.29127597809 | 1.016  | -0.144284006299  | -7.04166751438 | -0.143942505734  |  0.0051225084827  |    -0.203   |
| 1.009 | 8.35981702805 | 1.009  | -0.102128578485  | -9.87970277241 | -0.101956291624  |  0.00258430290965 |    -0.144   |
| 1.001 | 8.42147397995 | 1.001  | -0.129750170142  | -7.71482610702 | -0.129469865336  |  0.00420457209086 |    -0.183   |
| 0.991 | 8.48749399185 | 0.991  | -0.151469224436  | -6.54258317947 | -0.151083369643  |  0.00578782188474 |    -0.213   |
| 0.979 | 8.55475401878 | 0.979  | -0.178412060587  | -5.48729719718 |  -0.17787016642  |  0.00812841250325 |    -0.25    |
| 0.969 | 8.61808991432 | 0.969  | -0.157888349332  | -6.13724827766 | -0.157459578591  |  0.00643156110803 |    -0.222   |
| 0.964 | 8.68285107613 | 0.964  | -0.0772067680799 | -12.4859519958 | -0.0771037099015 |  0.00154587267566 |    -0.108   |
| 0.954 | 8.74783301353 | 0.954  | -0.153888917426  | -6.19927682877 | -0.153475189283  |  0.00620592214528 |    -0.217   |
| 0.944 | 8.81619405746 | 0.944  | -0.146282142944  |  -6.453282547  |  -0.14590434518  |  0.00566696645773 |    -0.206   |
| 0.932 | 8.87947702408 | 0.932  | -0.189624485736  | -4.91497707367 |  -0.1889814699   |  0.00964523755116 |    -0.266   |
| 0.921 | 8.94437289238 | 0.921  | -0.169502316371  | -5.43355406414 | -0.168982391737  |  0.00779886950466 |    -0.238   |
|  0.91 | 9.00919795036 |  0.91  | -0.169687468738  | -5.36280025135 | -0.169160109085  |  0.00791039479306 |    -0.239   |
| 0.901 | 9.07830691338 | 0.901  | -0.130229128143  | -6.91857507494 | -0.129915409574  |  0.00470577852854 |    -0.184   |
|  0.89 | 9.13962101936 |  0.89  | -0.179404067348  | -4.96086857536 | -0.178801336648  |  0.00904096050033 |    -0.252   |
| 0.877 | 9.20549798012 | 0.877  | -0.197337579802  | -4.44416112166 | -0.196597516701  |  0.0111009465229  |    -0.276   |
| 0.869 | 9.27337694168 | 0.869  | -0.117856841292  | -7.37335219979 | -0.117590438625  |  0.0039960399998  |    -0.166   |
| 0.857 |  9.3369140625 | 0.857  | -0.188865970716  | -4.5376093785  | -0.188172264864  |  0.0104055877755  |    -0.265   |
| 0.846 | 9.40065598488 | 0.846  | -0.172570885683  | -4.90233330293 | -0.171984189257  |  0.00880044639049 |    -0.242   |
| 0.835 |  9.4667699337 | 0.835  | -0.166379413059  | -5.01864975149 | -0.165826875951  |  0.0082880566137  |    -0.234   |
| 0.825 | 9.53396296501 | 0.825  | -0.148824957066  | -5.54342508316 |  -0.14837750519  |  0.00671177813506 |    -0.21    |
| 0.815 | 9.59779191017 | 0.815  | -0.156668733518  | -5.20205903053 | -0.156166788895  |  0.00752916934422 |    -0.221   |
| 0.806 | 9.66249108315 | 0.806  |  -0.13910533298  | -5.79417037964 | -0.138705202838  |  0.00600195212883 |    -0.196   |
| 0.796 | 9.72993302345 | 0.796  |  -0.14827568653  | -5.36837844849 | -0.147815349863  |  0.00690505000497 |    -0.209   |
| 0.787 | 9.79374098778 | 0.787  | -0.141048223293  | -5.57965199153 | -0.140626906027  |   0.006319758988  |    -0.199   |
| 0.777 | 9.86106109619 | 0.777  | -0.148544026973  | -5.23077242374 | -0.148070725215  |  0.00709952636719 |    -0.209   |
|  0.77 | 9.92349505424 |  0.77  | -0.112118472354  | -6.86773538589 | -0.111846382488  |  0.00408134800099 |    -0.158   |
|  0.76 |  9.9912519455 |  0.76  | -0.147586464128  | -5.14952373505 | -0.147108793856  |  0.00716505407693 |    -0.208   |
|  0.75 | 10.0548770428 |  0.75  | -0.157170683085  | -4.77188229561 | -0.156621735893  |  0.00823420787376 |    -0.221   |
| 0.743 | 10.1220300198 | 0.743  | -0.104239608038  | -7.12780884334 | -0.103995868785  |  0.00365608879002 |    -0.147   |
| 0.734 | 10.1846749783 | 0.734  | -0.143666788455  | -5.1090443929  | -0.143198120287  |  0.00703002251527 |    -0.202   |
| 0.733 | 10.2497189045 | 0.733  | -0.0153742256629 | -47.6771979332 | -0.0153688512469 | 8.06162396774e-05 |    -0.017   |
| 0.729 | 10.3158819675 | 0.729  | -0.0604566931404 | -12.0582182407 | -0.0603731309148 |  0.00125343338322 |    -0.084   |
| 0.722 | 10.4481759071 | 0.722  | -0.0529124767292 | -13.645174912  | -0.0528478476851 | 0.000969435662612 |    -0.073   |
| 0.724 | 10.5109479427 | 0.724  | 0.0318613213818  | 22.7234768867  | 0.0318846902538  | 0.000350533080177 |    -0.01    |
| 0.723 | 10.5794780254 | 0.723  | -0.0145921318137 | -49.547249794  | -0.0145872233234 |  7.3627355072e-05 |    -0.015   |
| 0.722 | 10.6421461105 | 0.722  | -0.0159570856271 | -45.246357441  | -0.0159512077743 | 8.81677914511e-05 |    -0.017   |
| 0.719 | 10.7113850117 | 0.719  | -0.0433282439594 | -16.5942566395 |  -0.04328472665  | 0.000652759639987 |    -0.058   |
| 0.719 | 10.7730560303 | 0.719  |       0.0        |     -719.0     |       0.0        |        -0.0       |    -0.01    |
|  0.72 | 10.8409049511 |  0.72  | 0.0147386279381  | 48.8512229919  | 0.0147436563444  | 7.54260949646e-05 |    -0.01    |
| 0.719 |  10.903785944 | 0.719  | -0.0159030567752 | -45.2114338875 | -0.0158971942992 | 8.79371400538e-05 |    -0.017   |
|  0.72 | 10.9679460526 |  0.72  | 0.0155860085394  | 46.1952781677  | 0.0155916317723  | 8.43484938155e-05 |    -0.01    |
|  0.72 | 11.0363440514 |  0.72  |       0.0        |     -720.0     |       0.0        |        -0.0       |    -0.01    |
|  0.72 | 11.0990190506 |  0.72  |       0.0        |     -720.0     |       0.0        |        -0.0       |    -0.01    |
| 0.722 | 11.1649439335 | 0.722  | 0.0303375586328  | 23.7988827229  | 0.0303588044191  | 0.000318686794944 |    -0.01    |
|  0.72 | 11.2287449837 |  0.72  | -0.0313474463847 | -22.968378067  |  -0.03132469957  | 0.000341202220432 |    -0.041   |
| 0.718 | 11.2983961105 | 0.718  | -0.0287145390192 | -25.0047545433 | -0.0286953996332 | 0.000287090790768 |    -0.037   |
| 0.723 | 11.3604118824 | 0.723  | 0.0806246515937  |  8.9674806118  | 0.0807744979387  |  0.00224769517448 |    -0.01    |
| 0.722 | 11.4255239964 | 0.722  | -0.0153581252289 | -47.0109462738 | -0.0153526803533 | 8.16731338453e-05 |    -0.017   |
|  0.72 | 11.4904050827 |  0.72  | -0.0308256244235 | -23.3571910858 | -0.0308036286105 | 0.000329937194827 |    -0.04    |
