r,t,r_filt,v,tau,v_need,a_need,cmnd,marker
0.719,8.69233393669,0.719,-0.44105102544,-1.63019686732,-0.432032666282,0.135275387373,-0.578,1
0.689,8.75640892982,0.689,-0.468201376744,-1.47158900897,-0.45759602942,0.159080209859,-0.609,1
0.663,8.82103991508,0.663,-0.402283825558,-1.64809012413,-0.394147461742,0.122045457244,-0.532,1
0.634,8.88739395142,0.634,-0.43704952409,-1.45063651841,-0.427006817123,0.150640604501,-0.572,1
0.606,8.95168995857,0.606,-0.435485829344,-1.39154929774,-0.42505415126,0.156475171254,-0.57,1
0.577,9.01640582085,0.577,-0.448112703453,-1.28762250111,-0.436512183812,0.174007794624,-0.584,1
0.547,9.08192491531,0.547,-0.457881786126,-1.19463148912,-0.445105690449,0.191641435161,-0.594,1
0.52,9.148416996,0.52,-0.406063394624,-1.28058822067,-0.395493684339,0.158545654283,-0.534,1
0.492,9.21210289001,0.492,-0.439657799175,-1.11905213765,-0.426561662293,0.196442053227,-0.572,1
0.462,9.27810788155,0.462,-0.454511080207,-1.01647686958,-0.439606295068,0.22357177709,-0.588,1
0.435,9.3420419693,0.435,-0.422309928065,-1.03004919158,-0.40864359279,0.204995029129,-0.55,1
0.406,9.40776491165,0.406,-0.441246221822,-0.920121192932,-0.42526114561,0.239776143193,-0.57,1
0.379,9.47297596931,0.379,-0.414040209861,-0.915370031639,-0.398962875174,0.226160020292,-0.538,1
0.351,9.53710079193,0.351,-0.436648381352,-0.803850454944,-0.41854184679,0.271598018429,-0.562,1
0.323,9.60261583328,0.323,-0.427382772299,-0.755762798446,-0.408532820384,0.282749278727,-0.55,1
0.295,9.66768193245,0.295,-0.430331622128,-0.685517830508,-0.409406728907,0.31387339831,-0.551,1
0.265,9.73258686066,0.265,-0.462214516348,-0.573326865832,-0.435341276207,0.403098602119,-0.582,1
0.239,9.79742598534,0.239,-0.400992458311,-0.596021184554,-0.378566384166,0.336391112181,-0.513,1
0.213,9.86219191551,0.213,-0.401445635528,-0.530582427979,-0.376225197612,0.378306568744,-0.51,1
0.187,9.92810988426,0.187,-0.39442962963,-0.474102313702,-0.366697948216,0.415975221203,-0.498,1
0.16,9.99298882484,0.16,-0.416159693079,-0.384467796043,-0.380078674299,0.541215281698,-0.514,1
0.133,10.0578508377,0.133,-0.416268302634,-0.31950547077,-0.3728399067,0.651425939016,-0.505,1
0.106,10.1228048801,0.106,-0.415678516501,-0.255004759188,-0.36134246962,0.81504070321,-0.491,1
0.08,10.1877439022,0.08,-0.400375601195,-0.199812375582,-0.333583675349,1.0018788877,-0.456,1
0.057,10.252147913,0.057,-0.357120616,-0.159609939741,-0.282538666075,1.11872924888,-0.39,1
0.034,10.3172500134,0.034,-0.353291212856,-0.0962378875069,-0.230923878463,1.8355100159,-0.322,1
0.012,10.3828589916,0.012,-0.335319960463,-0.0357867154208,-0.0229880830051,4.68497816187,-0.028,1
-0.008,10.4476518631,-0.008,-0.308675932161,0.0259171485901,-0.705679395059,-5.95505194347,-0.894,1
