r,t,r_filt,v,tau,v_need,a_need,cmnd,marker
0.9,8.29098105431,0.9,-0.563492618171,-1.59718152639,-0.551732472588,0.176402183741,-0.72,1
0.865,8.35510396957,0.865,-0.545826711929,-1.58475204876,-0.534345910409,0.172212022806,-0.7,1
0.829,8.42210316658,0.829,-0.537319872605,-1.54284261995,-0.525711000651,0.17413307931,-0.69,1
0.792,8.48435902596,0.792,-0.594321568627,-1.33261190878,-0.579455485844,0.222991241752,-0.752,1
0.758,8.5490860939,0.758,-0.525282560731,-1.44303286777,-0.513148797819,0.182006443673,-0.675,1
0.72,8.61552715302,0.72,-0.57193549452,-1.25888322529,-0.556791503322,0.227159867981,-0.726,1
0.682,8.67878603935,0.682,-0.600706117357,-1.135330539,-0.583069370562,0.264551201928,-0.757,1
0.644,8.74471712112,0.644,-0.576359419242,-1.11735833319,-0.559165310538,0.25791163055,-0.729,1
0.605,8.8123960495,0.605,-0.576250258925,-1.04989106839,-0.55795470185,0.274433356125,-0.728,1
0.568,8.87524414062,0.568,-0.58872114232,-0.964803128629,-0.568381201978,0.305099105118,-0.74,1
0.532,8.93904209137,0.532,-0.564281447599,-0.942791938782,-0.544330723783,0.299260857241,-0.712,1
0.495,9.00368714333,0.495,-0.572356257445,-0.86484596536,-0.550296211288,0.33090069236,-0.719,1
0.457,9.06915616989,0.457,-0.580427142321,-0.787351187907,-0.555854154171,0.368594822257,-0.725,1
0.419,9.13367915154,0.419,-0.588937445728,-0.711450771282,-0.561344182802,0.413898943891,-0.732,1
0.383,9.20095396042,0.383,-0.535118577033,-0.715729216735,-0.510196741395,0.373827534577,-0.672,1
0.348,9.2643020153,0.348,-0.552503152039,-0.629860660008,-0.523263714011,0.438591570422,-0.687,1
0.313,9.32924818993,0.313,-0.538907798711,-0.580804361616,-0.507978979167,0.463932293149,-0.669,1
0.281,9.39407014847,0.281,-0.493659875755,-0.569217823446,-0.464751207555,0.433630023009,-0.618,1
0.25,9.45905518532,0.25,-0.477032890996,-0.524072877822,-0.446691507117,0.455120758183,-0.596,1
0.219,9.52599716187,0.219,-0.463087611076,-0.472912673027,-0.430446798971,0.489612181581,-0.576,1
0.191,9.59120702744,0.191,-0.429382881796,-0.444824440139,-0.397206676005,0.482643086857,-0.536,1
0.165,9.65394616127,0.165,-0.414414391956,-0.39815219549,-0.379719586247,0.520422085637,-0.514,1
0.143,9.71857619286,0.143,-0.340399029062,-0.420095205307,-0.313389355638,0.40514510135,-0.43,1
0.124,9.78385615349,0.124,-0.291054097091,-0.426037637811,-0.26828192305,0.34158261062,-0.372,1
0.104,9.84874200821,0.104,-0.308233590911,-0.33740644455,-0.277782325986,0.456768973874,-0.384,1
0.091,9.91509604454,0.091,-0.195918752178,-0.464478254318,-0.181858621242,0.210901964039,-0.256,1
0.078,9.97753214836,0.078,-0.208212864104,-0.374616622925,-0.189686113344,0.277901261399,-0.267,1
0.065,10.0429060459,0.065,-0.198856125865,-0.326869487762,-0.178577275202,0.304182759955,-0.251,1
0.056,10.1160860062,0.056,-0.122984488775,-0.455341974894,-0.113981402775,0.135046289993,-0.161,1
0.046,10.1728720665,0.046,-0.176099555794,-0.261215877533,-0.153627777859,0.337076669032,-0.217,1
0.041,10.239492178,0.041,-0.0750524112016,-0.546284914017,-0.0704728466266,0.068693468624,-0.098,1
0.038,10.3026061058,0.038,-0.0475330898047,-0.799443085988,-0.0455511646938,0.0297288766629,-0.062,1
0.032,10.3669931889,0.032,-0.0931863926031,-0.343397776286,-0.0841408678465,0.13568287135,-0.118,1
0.024,10.432144165,0.024,-0.122791713477,-0.195452928543,-0.101850317785,0.31412093539,-0.144,1
0.029,10.4997091293,0.029,0.0740028512146,0.391876792908,0.0802975891317,0.0944210687567,-0.01,1
0.026,10.5754401684,0.026,-0.0396138761298,-0.656335671743,-0.0376020053836,0.0301780611929,-0.05,1
0.026,10.6274571419,0.026,0.0,-26.0,0.0,-0.0,-0.01,1
0.023,10.7060739994,0.023,-0.0381597547181,-0.602729241053,-0.0360493679353,0.0316558017422,-0.048,1
0.023,10.7573959827,0.023,0.0,-23.0,0.0,-0.0,-0.01,1
0.022,10.8227031231,0.022,-0.0153122613337,-1.43675708771,-0.0149570108077,0.0053287578898,-0.016,1
0.022,10.8875770569,0.022,0.0,-22.0,0.0,-0.0,-0.01,1
0.018,10.953441143,0.018,-0.0607311242552,-0.29638838768,-0.053900995638,0.102451929258,-0.074,1
0.014,11.0169420242,0.014,-0.0629912518491,-0.222253084183,-0.0535438761122,0.141710636054,-0.074,1
0.01,11.0814070702,0.01,-0.0620491297626,-0.161162614822,-0.049215481415,0.192504725215,-0.067,1
0.002,11.1476821899,0.002,-0.12070894819,-0.0165687799454,0.122135221363,3.64266254329,-0.01,1
0.001,11.2117161751,0.001,-0.0156167072508,-0.0640339851379,-0.00748732240556,0.121940772678,-0.005,1
0.001,11.2775659561,0.001,0.0,-1.0,0.0,-0.0,-0.01,1
0.006,11.3416161537,0.006,0.0780637716549,0.0768602371216,0.111919063016,0.507829370416,-0.01,1
0.006,11.4065971375,0.006,0.0,-6.0,0.0,-0.0,-0.01,1
0.009,11.4714720249,0.009,0.0462428547803,0.194624662399,0.0541628607738,0.118800089902,-0.01,1
0.008,11.5369501114,0.008,-0.0152722850329,-0.523824691772,-0.0143004404907,0.0145776681328,-0.015,1
0.007,11.60145998,0.007,-0.0155015042096,-0.451569080353,-0.0143572345298,0.0171640451971,-0.015,1
0.006,11.6660540104,0.006,-0.0154813067727,-0.387564182281,-0.0141498019983,0.0199725716158,-0.015,1
0.005,11.7307870388,0.005,-0.015448064528,-0.323665142059,-0.0138571132103,0.0238642697662,-0.014,1
0.003,11.7964060307,0.003,-0.0304789809102,-0.0984284877777,-0.0201571111622,0.154828046221,-0.024,1
0.002,11.8626041412,0.002,-0.0151061713277,-0.132396221161,-0.0113028977913,0.0570491030457,-0.01,1
-0.001,11.9283680916,-0.001,-0.0456176976007,0.0219213167826,-0.114983508747,-1.0404871672,-0.163,1
