start_height = 1.6
stop_height = 0.5
start_point = 12
v0 = 0.4
tau_dot = 0.75
buf_size = 1
order = 1
len(r) = 117

+-------+---------------+--------+------------------+-----------------+------------------+-------------------+-------------+
|   r   |       t       | r_filt |        v         |       tau       |      v_need      |       a_need      | cmnd,marker |
| 0.716 | 11.8404350281 | 0.716  | -0.0571411600422 |  -12.5303721428 | -0.0570651565001 |  0.00114005313232 |    -0.079   |
| 0.716 | 11.9018919468 | 0.716  |       0.0        |      -716.0     |       0.0        |        -0.0       |    -0.01    |
| 0.714 | 11.9721338749 | 0.714  | -0.0284730225107 |  -25.0763683319 | -0.0284540983041 | 0.000283863099052 |    -0.036   |
| 0.714 | 12.0325918198 | 0.714  |       0.0        |      -714.0     |       0.0        |        -0.0       |    -0.01    |
| 0.711 | 12.1023550034 | 0.711  | -0.0430026246719 |  -16.5338745117 | -0.0429592766708 | 0.000650220017115 |    -0.058   |
| 0.708 | 12.1638669968 | 0.708  | -0.0487709767442 |  -14.5168304443 | -0.0487149831431 | 0.000839904015742 |    -0.066   |
| 0.705 | 12.2338080406 | 0.705  | -0.0428932688833 |  -16.4361453056 | -0.0428497740248 | 0.000652422877836 |    -0.058   |
| 0.704 | 12.2940618992 | 0.704  | -0.0165964474939 |  -42.4187164307 | -0.0165899266116 | 9.78132348785e-05 |    -0.018   |
| 0.708 | 12.4286298752 | 0.708  | 0.0297247541277  |  23.8185317516  | 0.0297455535865  | 0.000311991881339 |    -0.01    |
| 0.708 | 12.4911649227 | 0.708  |       0.0        |      -708.0     |       0.0        |        -0.0       |    -0.01    |
| 0.708 | 12.5647308826 | 0.708  |       0.0        |      -708.0     |       0.0        |        -0.0       |    -0.01    |
|  0.7  | 12.6212208271 |  0.7   | -0.141618124726  |  -4.94287014008 |  -0.14114060822  |  0.00716274758958 |     -0.2    |
| 0.681 | 12.6906268597 | 0.681  | -0.273751420425  |  -2.48765832499 | -0.271917356789  |  0.0275109545466  |    -0.377   |
| 0.659 | 12.7520649433 | 0.659  | -0.358084085529  |  -1.84034986929 | -0.354841186887  |  0.0486434796317  |    -0.483   |
| 0.621 | 12.8216328621 | 0.621  | -0.546228788611  |  -1.1368862516  | -0.538221115785  |   0.120115092394  |    -0.705   |
|  0.59 | 12.8830718994 |  0.59  | -0.504565197482  |  -1.16932361357 | -0.497373501479  |   0.107875440047  |    -0.657   |
| 0.551 | 12.9530498981 | 0.551  |  -0.55731802432  | -0.988663520568 | -0.547922882752  |   0.140927123517  |    -0.716   |
| 0.501 | 13.0142788887 | 0.501  | -0.816606635957  | -0.613514485359 | -0.794422790385  |   0.332757683577  |    -0.99    |
| 0.453 | 13.0828900337 | 0.453  | -0.699594795952  | -0.647517681122 | -0.681587699612  |   0.270106445101  |    -0.867   |
+-------+---------------+--------+------------------+-----------------+------------------+-------------------+-------------+
