r,t,r_filt,v,tau,v_need,a_need,cmnd,marker
0.7,9.44597506523,0.7,-0.13357656051,-5.24044036865,-0.133151734378,0.00637239197056,-0.188,1
0.693,9.50978803635,0.693,-0.109695566241,-6.3174841404,-0.109406169482,0.00434095138996,-0.155,1
0.684,9.5750541687,0.684,-0.13789694096,-4.96022605896,-0.1374335987,0.00695013389111,-0.194,1
0.672,9.64244008064,0.672,-0.178078765342,-3.77361106873,-0.177292256248,0.0117976364084,-0.25,1
0.661,9.70523309708,0.661,-0.175178716117,-3.77328944206,-0.174404949537,0.0116064987067,-0.246,1
0.649,9.77022314072,0.649,-0.184643667366,-3.51487819354,-0.183768133625,0.0131330061242,-0.259,1
0.638,9.83549904823,0.638,-0.168515466403,-3.78600263596,-0.167773630916,0.011127532295,-0.237,1
0.627,9.90306997299,0.627,-0.162791911451,-3.85154271126,-0.162087466835,0.010566669232,-0.229,1
0.614,9.96604609489,0.614,-0.206427445947,-2.97441068062,-0.205270760539,0.0173502811239,-0.288,1
0.602,10.0311391354,0.602,-0.184351505384,-3.26550086339,-0.18341060069,0.0141135704059,-0.258,1
0.588,10.100933075,0.588,-0.200590482242,-2.9313454628,-0.199449990701,0.0171073731148,-0.28,1
0.573,10.1622920036,0.573,-0.244463199123,-2.34391107559,-0.242724913617,0.0260742826028,-0.338,1
0.559,10.2274119854,0.559,-0.214987775186,-2.60014784336,-0.213609726782,0.0206707260642,-0.299,1
0.545,10.292320013,0.545,-0.215689807673,-2.52677679062,-0.214267113693,0.0213404096944,-0.3,1
0.532,10.3596320152,0.532,-0.19313049053,-2.75461424314,-0.191961963388,0.01752790713,-0.27,1
0.518,10.4242520332,0.518,-0.216651131215,-2.3909406662,-0.2151409088,0.0226533362243,-0.301,1
0.504,10.4881100655,0.504,-0.219236320191,-2.29888916016,-0.217646883548,0.0238415496483,-0.305,1
0.491,10.5562121868,0.491,-0.190889795232,-2.57216473726,-0.189652900666,0.0185534184949,-0.267,1
