start_height = 1.6
stop_height = 0.5
start_point = 12
v0 = 0.4
tau_dot = 0.75
buf_size = 1
order = 1
len(r) = 77

+-------+---------------+--------+------------------+----------------+------------------+-------------------+-------------+
|   r   |       t       | r_filt |        v         |      tau       |      v_need      |       a_need      | cmnd,marker |
| 1.144 | 6.53350806236 | 1.144  | -0.148965027365  | -7.67965488434 | -0.148641738039  |  0.00484933989901 |    -0.21    |
| 1.138 | 6.59633517265 | 1.138  | -0.0955001745625 | -11.9162085851 | -0.0953666027502 |  0.00200357718398 |    -0.135   |
| 1.135 | 6.66361403465 | 1.135  | -0.0445905283003 | -25.4538361231 | -0.0445613313074 | 0.000437954892973 |    -0.06    |
| 1.129 | 6.72628998756 | 1.129  | -0.095730495051  | -11.7935251395 | -0.0955952082532 |  0.00202930196694 |    -0.135   |
| 1.119 | 6.79247999191 | 1.119  | -0.151080213673  | -7.40666148663 | -0.150740248958  |  0.00509947072461 |    -0.213   |
| 1.107 | 6.85989618301 | 1.107  | -0.177998783438  | -6.21914362907 | -0.177521764966  |  0.00715527707889 |    -0.25    |
| 1.099 | 6.92268705368 | 1.099  | -0.127407056393  | -8.62589585781 | -0.127160884752  |  0.00369257461757 |    -0.18    |
| 1.094 | 6.98777103424 | 1.094  | -0.0768238198856 | -14.2403749466 | -0.0767339067335 |  0.00134869728103 |    -0.108   |
| 1.088 | 7.05266809464 | 1.088  | -0.0924541106107 | -11.7680002848 | -0.0923231706203 |  0.00196409985497 |    -0.13    |
| 1.082 | 7.12084507942 | 1.082  | -0.0880062387439 | -12.2945829233 | -0.0878869365557 |  0.00178953282298 |    -0.124   |
| 1.071 | 7.18418121338 | 1.071  | -0.173676530485  | -6.16663631526 | -0.173207132147  |  0.00704097507971 |    -0.244   |
|  1.07 | 7.24793720245 |  1.07  | -0.0156848009813 | -68.2189083099 | -0.0156809690033 | 5.74796686499e-05 |    -0.017   |
|  1.07 | 7.31404209137 |  1.07  |       0.0        |    -1070.0     |       0.0        |        -0.0       |    -0.01    |
|  1.07 | 7.38154506683 |  1.07  |       0.0        |    -1070.0     |       0.0        |        -0.0       |    -0.01    |
| 1.063 | 7.44437408447 | 1.063  | -0.111413487956  | -9.5410351072  | -0.111218866361  |  0.00291932391779 |    -0.157   |
| 1.067 |  7.5100979805 | 1.067  | 0.0608606647174  | 17.5318492651  | 0.0609185219575  | 0.000867858601183 |    -0.01    |
|  1.06 |  7.5784330368 |  1.06  | -0.102436441535  | -10.3478799547 | -0.102271453728  |  0.0024748171119  |    -0.144   |
| 1.079 | 7.64094018936 | 1.079  |  0.303965213942  | 3.54974829523  |  0.305392381864  |  0.0214075188338  |    -0.01    |
| 1.082 | 7.70559811592 | 1.082  | 0.0463980235624  | 23.3199588458  | 0.0464311840151  |  0.00049740679078 |    -0.01    |
| 1.087 | 7.77040314674 | 1.087  | 0.0771545038482  | 14.0886137009  | 0.0772457767318  |  0.00136909325301 |    -0.01    |
| 1.081 |  7.8398411274 | 1.081  | -0.0864080427408 | -12.5104095141 | -0.0862929278803 |  0.0017267229071  |    -0.121   |
| 1.076 | 7.90204310417 | 1.076  | -0.0803832974311 | -13.3858654022 | -0.080283212634  |  0.00150127195769 |    -0.113   |
| 1.067 | 7.96695613861 | 1.067  | -0.138647038731  | -7.69580086072 | -0.138346773168  |  0.00450398344629 |    -0.196   |
| 1.073 | 8.03529310226 | 1.073  | 0.0878002135187  |   12.220927    | 0.0879199537718  |  0.00179610379635 |    -0.01    |
| 1.063 | 8.09767103195 | 1.063  | -0.160313111546  | -6.63077392578 | -0.159910159308  |  0.00604428356857 |    -0.226   |
| 1.051 | 8.16245698929 | 1.051  | -0.185225324953  | -5.67417009672 | -0.184681264994  |  0.00816089938244 |    -0.26    |
| 1.037 | 8.22718501091 | 1.037  | -0.216289632361  | -4.79449703012 | -0.215537764713  |   0.011278014722  |    -0.302   |
|  1.05 | 8.29575514793 |  1.05  |  0.189586904216  | 5.53835722116  |  0.190157431108  |  0.00855790339286 |    -0.01    |
| 1.032 | 8.35833907127 | 1.032  | -0.287613799829  | -3.58814493815 | -0.286277855097  |  0.0200391709913  |    -0.395   |
| 1.015 | 8.42366409302 | 1.015  | -0.260237188541  | -3.90028806294 | -0.259125145942  |  0.0166806389901  |    -0.36    |
| 0.995 | 8.49166607857 | 0.995  | -0.294109059291  | -3.38309878111 | -0.292660145744  |  0.0217337032053  |    -0.404   |
| 0.973 | 8.55431604385 | 0.973  | -0.351157417238  | -2.77083710107 | -0.349045195045  |  0.0316833329089  |    -0.476   |
| 0.952 |  8.6190071106 | 0.952  | -0.324619782261  | -2.9326616923  | -0.322774929267  |  0.0276727949147  |    -0.442   |
| 0.927 | 8.68513703346 | 0.927  | -0.378043689093  | -2.4520975399  | -0.375474163187  |  0.0385428885822  |    -0.509   |
| 0.901 | 8.75375509262 | 0.901  | -0.378908997411  | -2.37787966545 | -0.376253207024  |  0.0398368558045  |    -0.51    |
| 0.875 | 8.81507611275 | 0.875  | -0.423998164845  | -2.06368817733 | -0.420573889725  |  0.0513641267977  |    -0.564   |
| 0.857 |  8.8802690506 | 0.857  | -0.276103525832  | -3.10390820768 | -0.274620967353  |  0.0222383771811  |    -0.38    |
| 0.833 | 8.94737100601 | 0.833  | -0.357664688786  | -2.32899703582 | -0.355105184392  |  0.0383925659076  |    -0.483   |
| 0.814 | 9.01096320152 | 0.814  | -0.298778802137  | -2.72442353399 |  -0.29695102219  |  0.0274166992035  |    -0.409   |
| 0.798 | 9.07575201988 | 0.798  | -0.246956194065  | -3.23134231567 | -0.245682439642  |  0.0191063163493  |    -0.342   |
| 0.777 | 9.14142608643 | 0.777  | -0.319760920942  | -2.42994046211 |  -0.3175677196   |  0.0328980201293  |    -0.436   |
|  0.8  | 9.20896816254 |  0.8   |  0.340528472389  | 2.34928960386  |  0.342944298233  |  0.0362373876586  |    -0.01    |
| 0.777 | 9.27150607109 | 0.777  | -0.367776929734  | -2.11269369333 |  -0.36487560262  |  0.0435199067067  |    -0.495   |
|  0.76 | 9.33663702011 |  0.76  | -0.261012625421  | -2.91173654444 | -0.259518599311  |  0.0224103916544  |    -0.36    |
| 0.745 | 9.40629005432 | 0.745  | -0.215353145345  | -3.45943403244 | -0.214315629076  |  0.0155627440302  |     -0.3    |
| 0.723 | 9.46897506714 | 0.723  | -0.350961083219  | -2.06005746668 | -0.348121671464  |  0.0425911763259  |    -0.474   |
| 0.708 | 9.53315901756 | 0.708  |  -0.23370328409  | -3.02948246002 | -0.232417567871  |   0.019285743289  |    -0.324   |
| 0.692 | 9.59867620468 | 0.692  | -0.244210728569  | -2.83361834288 |  -0.24277433936  |  0.0215458381316  |    -0.338   |
| 0.672 | 9.66586112976 | 0.672  | -0.297685827235  | -2.25741348267 | -0.295487988651  |  0.0329675787712  |    -0.407   |
| 0.648 | 9.72968912125 | 0.648  | -0.376010578453  | -1.72335577011 | -0.372374159855  |  0.0545462789771  |    -0.505   |
| 0.625 | 9.79389405251 | 0.625  | -0.358227935907  |  -1.744699219  | -0.354805875798  |  0.0513309016256  |    -0.483   |
| 0.602 |  9.8626241684 | 0.602  | -0.334642240916  | -1.79893607679 | -0.331541869116  |  0.0465055769955  |    -0.453   |
| 0.579 | 9.92511701584 | 0.579  | -0.368042119078  | -1.57318950736 |  -0.36414301138  |  0.0584866154643  |    -0.495   |
| 0.553 | 9.99108600616 | 0.553  | -0.394124570826  | -1.40310967886 | -0.389443010327  |  0.0702234074722  |    -0.526   |
| 0.525 | 10.0592491627 | 0.525  | -0.410779098766  | -1.27805918455 | -0.405422290259  |  0.0803521276111  |    -0.546   |
| 0.497 | 10.1206150055 | 0.497  | -0.456279889816  | -1.08924371004 | -0.449298288949  |   0.104724013003  |    -0.599   |
+-------+---------------+--------+------------------+----------------+------------------+-------------------+-------------+
