start_height = 3
stop_height = 0.4
start_point = 12
v0 = -0.4
tau_dot = 0.5
buf_size = 12
order = 1
len(r) = 152

+--------+---------------+--------+------------------+------------------+------------------+------------------+-------------+
|   r    |       t       | r_filt |        v         |       tau        |      v_need      |      a_need      | cmnd,marker |
| 0.558  | 15.3040261269 | 0.558  | -0.108073162562  |  -5.16316897529  | -0.107375444015  | 0.0104657781954  |    -0.152   |
| 0.549  | 15.3692860603 | 0.549  | -0.137910039456  |  -3.98085594177  | -0.136755262348  | 0.0173216566328  |    -0.193   |
| 0.541  |  15.434014082 | 0.541  | -0.123594075635  |  -4.37723246217  | -0.122652886754  | 0.0141178332089  |    -0.174   |
| 0.532  | 15.4989700317 | 0.532  | -0.138555436877  |  -3.83961836497  | -0.137352579165  | 0.0180428656844  |    -0.194   |
| 0.526  | 15.5675590038 | 0.526  | -0.0874776194631 |  -6.01296655337  | -0.0869926806857 | 0.00727408166058 |    -0.122   |
| 0.519  | 15.6301620007 | 0.519  |  -0.11181573335  |  -4.6415650504   | -0.111012730252  | 0.0120450464591  |    -0.157   |
| 0.508  | 15.6939001083 | 0.508  | -0.172581213973  |  -2.94354170019  | -0.170626865193  | 0.0293152317092  |    -0.241   |
| 0.499  | 15.7585811615 | 0.499  |  -0.13914430208  |  -3.58620505863  | -0.137850972969  | 0.0193999366748  |    -0.195   |
| 0.492  | 15.8246321678 | 0.492  | -0.105978703283  |  -4.64244215829  | -0.105217762527  | 0.0114141113307  |    -0.149   |
| 0.483  | 15.8898770809 | 0.483  | -0.137941788443  |  -3.5014770031   | -0.136628611287  | 0.0196976573488  |    -0.193   |
| 0.474  | 15.9542660713 | 0.474  | -0.139775448315  |  -3.39115349452  | -0.138401525955  |  0.020608835392  |    -0.196   |
| 0.468  | 16.0198991299 | 0.468  |  -0.09141734566  |  -5.11937856674  | -0.090822108403  | 0.00892855885418 |    -0.128   |
| 0.458  | 16.0853841305 | 0.458  | -0.152706725308  |  -2.99921302795  | -0.151009538703  | 0.0254577990767  |    -0.213   |
| 0.449  | 16.1488740444 | 0.449  | -0.141754799171  |  -3.16744126214  | -0.140263008296  | 0.0223768631269  |    -0.198   |
| 0.442  | 16.2169260979 | 0.442  | -0.102862436105  |  -4.29700108937  |  -0.10206449638  | 0.0119690958841  |    -0.144   |
| 0.431  | 16.2800841331 | 0.431  | -0.174166279105  |   -2.474646655   | -0.171820270383  | 0.0351901308321  |    -0.242   |
|  0.42  | 16.3443720341 |  0.42  |  -0.17110529107  |  -2.4546289444   | -0.168781718004  | 0.0348535959907  |    -0.238   |
| 0.412  | 16.4097921848 | 0.412  | -0.122286480655  |  -3.36913776398  | -0.121076611452  | 0.0181480380474  |    -0.171   |
| 0.402  | 16.4740560055 | 0.402  | -0.155608550801  |  -2.58340559006  | -0.153600754691  | 0.0301169416448  |    -0.217   |
| 0.393  | 16.5397791862 | 0.393  | -0.136937985874  |  -2.86991222699  | -0.135347484434  |  0.023857521597  |    -0.191   |
| 0.383  | 16.6049540043 | 0.383  | -0.153433493194  |  -2.49619553089  | -0.151384595297  | 0.0307334684513  |    -0.214   |
| 0.373  |  16.669752121 | 0.373  | -0.154325472896  |  -2.41696975231  | -0.152197112611  | 0.0319254042687  |    -0.215   |
| 0.364  | 16.7355611324 | 0.364  | -0.136759385993  |  -2.66160890791  | -0.135046645182  | 0.0256911121665  |    -0.191   |
| 0.354  | 16.8003430367 | 0.354  | -0.154364094732  |  -2.29327940941  | -0.152120377807  | 0.0336557538733  |    -0.215   |
| 0.343  |  16.864590168 | 0.343  | -0.171213870087  |  -2.00334236839  | -0.168365066461  | 0.0427320543878  |    -0.237   |
| 0.334  | 16.9310400486 | 0.334  | -0.135440423952  |  -2.46602890227  | -0.133609674606  |  0.02746124018   |    -0.189   |
| 0.323  | 16.9951930046 | 0.323  | -0.171465208844  |  -1.8837640719   | -0.168431120315  | 0.0455113279315  |    -0.238   |
| 0.313  | 17.0604300499 | 0.313  | -0.153287138555  |  -2.04191951752  | -0.150784801298  | 0.0375350588601  |    -0.213   |
| 0.303  | 17.1260330677 | 0.303  | -0.152432012037  |  -1.98777143955  | -0.149875849408  | 0.0383424394283  |    -0.212   |
| 0.292  | 17.1892859936 | 0.292  | -0.173904998832  |  -1.67907766862  | -0.170452607437  | 0.0517858709222  |    -0.24    |
| 0.283  | 17.2548751831 | 0.283  | -0.137217734577  |  -2.06241562631  | -0.134999983496  | 0.0332662662236  |    -0.191   |
| 0.272  | 17.3203341961 | 0.272  | -0.168044085884  |  -1.61862286654  | -0.164583446816  | 0.0519095860308  |    -0.232   |
| 0.261  | 17.3855791092 | 0.261  | -0.168595519208  |  -1.54808384722  | -0.164965321367  |  0.054452967619  |    -0.233   |
| 0.249  | 17.4504489899 | 0.249  | -0.184985695594  |  -1.34605002403  | -0.180404744111  | 0.0687142722377  |    -0.254   |
| 0.237  | 17.5154891014 | 0.237  | -0.184501528604  |  -1.28454220295  | -0.179713791043  | 0.0718160634115  |    -0.253   |
| 0.226  | 17.5803971291 | 0.226  | -0.169470563171  |  -1.3335649317   | -0.165234534885  | 0.0635404242955  |    -0.233   |
| 0.215  |  17.645430088 | 0.215  | -0.169145002346  |  -1.27109874379  | -0.164709338498  |  0.066534957718  |    -0.232   |
| 0.204  | 17.7101521492 | 0.204  | -0.169957504494  |  -1.20030004328  | -0.165237642838  | 0.0707979248379  |    -0.233   |
| 0.193  | 17.7753322124 | 0.193  | -0.168763260603  |  -1.14361383698  | -0.163844255745  | 0.0737850728741  |    -0.231   |
| 0.183  |  17.841725111 | 0.183  | -0.150618518199  |  -1.21499004364  | -0.146486289051  | 0.0619834372256  |    -0.207   |
| 0.173  | 17.9054141045 | 0.173  | -0.157013001112  |  -1.10181958675  | -0.152262888873  | 0.0712516835784  |    -0.215   |
| 0.162  | 17.9701280594 | 0.162  | -0.169978793796  | -0.953060063449  | -0.164033775207  |  0.089175278828  |    -0.231   |
| 0.151  | 18.0353631973 | 0.151  |  -0.16862078241  | -0.895500529896  | -0.162344188975  | 0.0941489015255  |    -0.229   |
|  0.14  | 18.1010739803 |  0.14  | -0.167400227132  | -0.836319056424  | -0.160728123312  |  0.100081557299  |    -0.227   |
| 0.128  | 18.1668801308 | 0.128  | -0.182353775755  | -0.701932271322  | -0.173694166502  |  0.129894138798  |    -0.245   |
| 0.117  | 18.2309951782 | 0.117  | -0.171566589072  | -0.681950959292  | -0.163180522267  |  0.125791002076  |    -0.23    |
| 0.106  | 18.2967410088 | 0.106  | -0.167310990071  | -0.633550730619  | -0.158508170134  |  0.13204229905   |    -0.224   |
| 0.095  | 18.3608901501 | 0.095  | -0.171475405206  | -0.554015311328  | -0.161158277279  |  0.154756918897  |    -0.227   |
| 0.085  | 18.4260020256 | 0.085  | -0.153581814653  | -0.553450942039  | -0.144331864147  |  0.138749257601  |    -0.204   |
| 0.074  | 18.4917531013 | 0.074  | -0.167297643049  | -0.442325418646  | -0.154690209999  |  0.189111495741  |    -0.218   |
| 0.064  | 18.5562450886 | 0.064  | -0.155058022396  | -0.412748718262  |  -0.14253563161  |  0.187835861791  |    -0.202   |
| 0.054  | 18.6211161613 | 0.054  | -0.154151913528  | -0.350303792953  | -0.139483510785  |  0.220026041152  |    -0.197   |
| 0.044  | 18.6875860691 | 0.044  | -0.150444018006  | -0.292467594147  |  -0.13329750092  |  0.257197756293  |    -0.189   |
| 0.036  |  18.752010107 | 0.036  | -0.124177252104  |  -0.2899081707   | -0.109899483641  |  0.214166526945  |    -0.155   |
| 0.025  | 18.8165822029 | 0.025  | -0.170352221832  | -0.146754763343  | -0.131659049188  |  0.580397589665  |    -0.186   |
| 0.017  | 18.8835110664 | 0.017  | -0.119529894557  | -0.142223834991  | -0.0915153931985 |  0.420217520376  |    -0.129   |
| 0.008  | 18.9462840557 | 0.008  | -0.143373767989  | -0.0557982126872 | -0.057723612375  |  1.28475233421   |    -0.08    |
| -0.001 | 19.0117170811 | -0.001 | -0.137545222011  | 0.00727033615112 | -0.768168158612  |  -9.45934404901  |    -0.962   |
+--------+---------------+--------+------------------+------------------+------------------+------------------+-------------+
