r,t,r_filt,v,tau,v_need,a_need,cmnd,marker
0.859,8.06567502022,0.859,-0.51989375098,-1.65226067515,-0.509405217324,0.157328004836,-0.671,1
0.824,8.13029909134,0.824,-0.541593858028,-1.5214352744,-0.529728004183,0.177987807678,-0.695,1
0.786,8.19558191299,0.786,-0.582082683262,-1.35032362687,-0.56771371591,0.215534510276,-0.739,1
0.749,8.26033496857,0.749,-0.57140160681,-1.3108118547,-0.556871130786,0.217957140364,-0.726,1
0.714,8.32551193237,0.714,-0.536999546406,-1.32961006165,-0.523536964107,0.201938734482,-0.688,1
0.682,8.39029598236,0.682,-0.493948742106,-1.38071006536,-0.482023748957,0.178874897235,-0.639,1
0.649,8.45614695549,0.649,-0.501131546457,-1.29506913821,-0.488233096182,0.193476754125,-0.646,1
0.612,8.52229595184,0.612,-0.559343331567,-1.0941401559,-0.542302756264,0.25560862955,-0.71,1
0.578,8.58586406708,0.578,-0.534859337494,-1.08065795898,-0.518361384155,0.24746930009,-0.682,1
0.541,8.65040802956,0.541,-0.573252688232,-0.943737397323,-0.553005082282,0.303714089247,-0.722,1
0.506,8.7161090374,0.506,-0.532716333418,-0.949848856245,-0.514021557931,0.280421632303,-0.676,1
0.469,8.78125,0.469,-0.567998975189,-0.825705715128,-0.545069136111,0.343947586157,-0.713,1
0.431,8.84563589096,0.431,-0.590191413569,-0.730271552738,-0.563252055127,0.404090376625,-0.734,1
0.393,8.91143298149,0.393,-0.577533135488,-0.680480436275,-0.549242675557,0.424356898965,-0.718,1
0.357,8.97592496872,0.357,-0.558208880624,-0.639545540015,-0.529114841931,0.436410580403,-0.694,1
0.322,9.0408539772,0.322,-0.539050276868,-0.597346878052,-0.508970028318,0.451203728248,-0.67,1
0.288,9.10667109489,0.288,-0.516582937582,-0.557509702795,-0.485696602929,0.463295019793,-0.643,1
0.254,9.1708509922,0.254,-0.529760897507,-0.479461585774,-0.492930633921,0.552453953795,-0.652,1
0.222,9.23597598076,0.222,-0.49136285026,-0.451804608107,-0.455110980798,0.543778041928,-0.606,1
0.191,9.30071806908,0.191,-0.478822985255,-0.398894802217,-0.438810515585,0.600187045048,-0.587,1
0.16,9.36612701416,0.16,-0.473941292898,-0.33759455527,-0.427145386832,0.70193859098,-0.572,1
0.13,9.43074703217,0.13,-0.464252424032,-0.280020078023,-0.408988241155,0.828962743153,-0.55,1
0.1,9.49654603004,0.1,-0.455933995456,-0.21932999293,-0.386642059385,1.03937904106,-0.523,1
0.071,9.56106495857,0.071,-0.449480496061,-0.157960135361,-0.354629455526,1.42276560802,-0.483,1
0.043,9.62596106529,0.043,-0.431458856551,-0.0996618781771,-0.287151302368,2.16461331275,-0.396,1
0.019,9.69149398804,0.019,-0.366228133811,-0.0518802305063,-0.130924544347,3.52955384197,-0.185,1
-0.005,9.7566421032,-0.005,-0.368391317873,0.0135725239913,-1.27313907177,-13.5712163084,-1,1
